trace_id,prompt_id,task_family,model,difficulty,outcome,trial_id,repeat_index,temperature,temperature_tag,from_step_position,to_step_position,from_step_text,to_step_text,static_projection_norm,residual_norm,residual_cluster,residual_pc_1,residual_pc_2,residual_pc_3,residual_pc_4,residual_pc_5,residual_pc_6,residual_pc_7,residual_pc_8,max_to_step_position,position_ratio,phase
trace_00031,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_01,1,0.2,0p2,1,2,Subtract the cost of supplies from the total amount of money raised.,Total amount of money raised: $125 + $87 = $212,0.10378658,0.9945996,3,0.49933213,0.25663424,-0.429792,-0.06476895,-0.018231088,0.2621218,-0.10848651,-0.17709617,3,0.6666666666666666,middle
trace_00031,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_01,1,0.2,0p2,2,3,Total amount of money raised: $125 + $87 = $212,Remaining money after spending on supplies: $212 - $36 = $176,0.12009781,0.9927621,4,-0.28132364,-0.21906821,0.20788766,0.16830464,0.09672752,0.114350855,-0.077864006,0.22157559,3,1.0,late
trace_00032,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_02,2,0.2,0p2,0,1,Add the amount of money raised on Friday and Saturday to find the total amount of money raised.,Calculate the total amount of money raised: $125 + $87 = $212,0.12481601,0.99217993,2,-0.13000615,0.18433686,-0.1609639,0.14540131,-0.07150087,0.22250256,-0.07473985,-0.08563547,3,0.3333333333333333,early
trace_00032,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_02,2,0.2,0p2,1,2,Calculate the total amount of money raised: $125 + $87 = $212,Subtract the cost of supplies from the total amount of money raised to find the remaining amount.,0.104254365,0.9945507,0,-0.48162028,-0.26832038,0.4090144,0.08065095,0.041004185,-0.18958573,0.100061655,0.15497854,3,0.6666666666666666,middle
trace_00032,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_02,2,0.2,0p2,2,3,Subtract the cost of supplies from the total amount of money raised to find the remaining amount.,Calculate the remaining amount: $212 - $36 = $176,0.029915953,0.99955237,3,0.21141222,0.11702036,-0.3207663,0.040189534,-0.02460061,0.33129737,-0.12989952,-0.015631806,3,1.0,late
trace_00033,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_03,3,0.2,0p2,0,1,Calculate the total amount of money raised by adding the amounts from Friday and Saturday.,Subtract the cost of supplies from the total amount raised.,0.12992254,0.9915241,2,-0.5762198,-0.052278757,0.20762719,0.16252483,-0.021365311,-0.027499497,0.015819166,0.07772137,5,0.2,early
trace_00033,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_03,3,0.2,0p2,1,2,Subtract the cost of supplies from the total amount raised.,Total amount raised = $125 + $87 = $212,0.10271486,0.99471086,3,0.48471275,0.25880006,-0.4513251,-0.07254593,-0.044245496,0.26259813,-0.10907918,-0.17837074,5,0.4,middle
trace_00033,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_03,3,0.2,0p2,2,3,Total amount raised = $125 + $87 = $212,Remaining money = Total amount raised - Cost of supplies,0.14770406,0.9890316,4,-0.26511115,-0.249272,0.32587448,0.11492349,0.19907674,-0.19435237,0.03904255,0.2059886,5,0.6,middle
trace_00033,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_03,3,0.2,0p2,3,4,Remaining money = Total amount raised - Cost of supplies,= $212 - $36,0.120754674,0.9926824,3,0.028400756,0.15790345,-0.28823748,0.06603003,-0.14246272,0.3094717,-0.09033872,-0.09212285,5,0.8,late
trace_00033,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_03,3,0.2,0p2,4,5,= $212 - $36,= $176,0.19726697,0.9803498,0,0.08131853,0.015552149,0.096879736,-0.073627844,0.12841994,0.01403593,0.0034843395,-0.03872066,5,1.0,late
trace_00034,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_04,4,0.2,0p2,0,1,Calculate the total amount of money raised by adding the amounts from Friday and Saturday.,Subtract the cost of supplies from the total amount raised.,0.12992252,0.9915241,2,-0.57621986,-0.052278902,0.20762707,0.16252486,-0.021365365,-0.02749949,0.015819218,0.07772126,5,0.2,early
trace_00034,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_04,4,0.2,0p2,1,2,Subtract the cost of supplies from the total amount raised.,Total amount raised = $125 + $87 = $212,0.10271486,0.99471086,3,0.48471275,0.25880006,-0.4513251,-0.07254593,-0.044245496,0.26259813,-0.10907918,-0.17837074,5,0.4,middle
trace_00034,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_04,4,0.2,0p2,2,3,Total amount raised = $125 + $87 = $212,Remaining money = Total amount raised - Cost of supplies,0.14770406,0.9890316,4,-0.26511115,-0.249272,0.32587448,0.11492349,0.19907674,-0.19435237,0.03904255,0.2059886,5,0.6,middle
trace_00034,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_04,4,0.2,0p2,3,4,Remaining money = Total amount raised - Cost of supplies,= $212 - $36,0.120754674,0.9926824,3,0.028400756,0.15790345,-0.28823748,0.06603003,-0.14246272,0.3094717,-0.09033872,-0.09212285,5,0.8,late
trace_00034,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_04,4,0.2,0p2,4,5,= $212 - $36,= $176,0.19726697,0.9803498,0,0.08131853,0.015552149,0.096879736,-0.073627844,0.12841994,0.01403593,0.0034843395,-0.03872066,5,1.0,late
trace_00035,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_05,5,0.2,0p2,0,1,Calculate the total amount of money raised by adding the amounts from Friday and Saturday.,Subtract the cost of supplies from the total amount raised.,0.12992254,0.9915241,2,-0.5762198,-0.052278757,0.20762719,0.16252483,-0.021365311,-0.027499497,0.015819166,0.07772137,5,0.2,early
trace_00035,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_05,5,0.2,0p2,1,2,Subtract the cost of supplies from the total amount raised.,Total amount raised = $125 + $87 = $212,0.10271486,0.99471086,3,0.48471275,0.25880006,-0.4513251,-0.07254593,-0.044245496,0.26259813,-0.10907918,-0.17837074,5,0.4,middle
trace_00035,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_05,5,0.2,0p2,2,3,Total amount raised = $125 + $87 = $212,Remaining money = Total amount raised - Cost of supplies,0.14770406,0.9890316,4,-0.26511115,-0.249272,0.32587448,0.11492349,0.19907674,-0.19435237,0.03904255,0.2059886,5,0.6,middle
trace_00035,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_05,5,0.2,0p2,3,4,Remaining money = Total amount raised - Cost of supplies,= $212 - $36,0.120754674,0.9926824,3,0.028400756,0.15790345,-0.28823748,0.06603003,-0.14246272,0.3094717,-0.09033872,-0.09212285,5,0.8,late
trace_00035,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p2__trial_05,5,0.2,0p2,4,5,= $212 - $36,= $176,0.19726697,0.9803498,0,0.08131853,0.015552149,0.096879736,-0.073627844,0.12841994,0.01403593,0.0034843395,-0.03872066,5,1.0,late
trace_00036,arith_003,arithmetic,llama3.2:latest,medium,incorrect,arith_003__temp_0p5__trial_01,1,0.5,0p5,0,1,Calculate the total amount of money raised by adding the amounts from Friday and Saturday.,Subtract the amount spent on supplies from the total amount of money raised.,0.13218573,0.99122494,2,-0.5984825,-0.051764987,0.14797886,0.16614307,0.019728571,-0.02908445,0.018361118,0.048486568,3,0.3333333333333333,early
trace_00036,arith_003,arithmetic,llama3.2:latest,medium,incorrect,arith_003__temp_0p5__trial_01,1,0.5,0p5,1,2,Subtract the amount spent on supplies from the total amount of money raised.,Total money raised: $125 + $87 = $212,0.15546583,0.98784125,3,0.47405422,0.24721563,-0.43231535,-0.031874306,-0.030947493,0.29324695,-0.10488453,-0.1625667,3,0.6666666666666666,middle
trace_00036,arith_003,arithmetic,llama3.2:latest,medium,incorrect,arith_003__temp_0p5__trial_01,1,0.5,0p5,2,3,Total money raised: $125 + $87 = $212,Remaining money after spending on supplies: $212 - $36 = $176,0.15221158,0.9883479,4,-0.28516206,-0.21579775,0.23047283,0.14634907,0.09670927,0.07759926,-0.067394815,0.2270764,3,1.0,late
trace_00037,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_02,2,0.5,0p5,0,1,Calculate the total amount of money raised: $125 + $87 = $212,Subtract the cost of supplies from the total amount: $212 - $36 = $176,0.083526045,0.9965056,2,-0.38567963,-0.23289679,0.26559773,0.15588553,0.022350026,-0.0071297423,-0.024531355,0.19827335,2,0.5,middle
trace_00037,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_02,2,0.5,0p5,1,2,Subtract the cost of supplies from the total amount: $212 - $36 = $176,The remaining amount is $176,0.104895964,0.9944833,3,0.27058235,0.15730493,-0.19277614,-0.08452163,0.096600935,0.17143227,-0.061037455,-0.028019093,2,1.0,late
trace_00038,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_03,3,0.5,0p5,0,1,Calculate the total amount of money raised by adding the amounts from Friday and Saturday.,Subtract the cost of supplies from the total amount raised.,0.12992254,0.9915241,2,-0.5762198,-0.052278757,0.20762719,0.16252483,-0.021365311,-0.027499497,0.015819166,0.07772137,3,0.3333333333333333,early
trace_00038,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_03,3,0.5,0p5,1,2,Subtract the cost of supplies from the total amount raised.,Total amount raised: $125 + $87 = $212,0.115910895,0.99325967,3,0.49126685,0.25586993,-0.45801672,-0.07382963,-0.030569805,0.26397437,-0.11445901,-0.17223902,3,0.6666666666666666,middle
trace_00038,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_03,3,0.5,0p5,2,3,Total amount raised: $125 + $87 = $212,Remaining money after spending on supplies: $212 - $36 = $176,0.11160185,0.99375296,4,-0.26393652,-0.21380648,0.17601745,0.17321356,0.13443324,0.10718767,-0.05624907,0.1968955,3,1.0,late
trace_00039,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_04,4,0.5,0p5,0,1,Calculate the total amount of money raised: $125 + $87 = $212,Subtract the cost of supplies from the total amount: $212 - $36 = $176,0.083526045,0.9965056,2,-0.38567963,-0.23289679,0.26559773,0.15588553,0.022350026,-0.0071297423,-0.024531355,0.19827335,2,0.5,middle
trace_00039,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_04,4,0.5,0p5,1,2,Subtract the cost of supplies from the total amount: $212 - $36 = $176,The remaining amount is $176,0.104895964,0.9944833,3,0.27058235,0.15730493,-0.19277614,-0.08452163,0.096600935,0.17143227,-0.061037455,-0.028019093,2,1.0,late
trace_00040,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_05,5,0.5,0p5,0,1,Calculate the total amount of money raised by adding the amounts from Friday and Saturday.,Subtract the cost of supplies from the total amount raised.,0.12992254,0.9915241,2,-0.5762198,-0.052278757,0.20762719,0.16252483,-0.021365311,-0.027499497,0.015819166,0.07772137,3,0.3333333333333333,early
trace_00040,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_05,5,0.5,0p5,1,2,Subtract the cost of supplies from the total amount raised.,Total amount raised: $125 + $87 = $212,0.115910895,0.99325967,3,0.49126685,0.25586993,-0.45801672,-0.07382963,-0.030569805,0.26397437,-0.11445901,-0.17223902,3,0.6666666666666666,middle
trace_00040,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p5__trial_05,5,0.5,0p5,2,3,Total amount raised: $125 + $87 = $212,Remaining money after spending on supplies: $212 - $36 = $176,0.11160185,0.99375296,4,-0.26393652,-0.21380648,0.17601745,0.17321356,0.13443324,0.10718767,-0.05624907,0.1968955,3,1.0,late
trace_00041,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_01,1,0.8,0p8,0,1,Calculate the total amount of money raised by adding the amounts from Friday and Saturday: $125 + $87 = $212,Subtract the cost of supplies from the total amount: $212 - $36 = $176,0.09688593,0.99529546,2,-0.52940893,-0.10960539,0.15439473,0.18740848,-0.01775959,0.0762858,-0.011876853,0.13227542,2,0.5,middle
trace_00041,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_01,1,0.8,0p8,1,2,Subtract the cost of supplies from the total amount: $212 - $36 = $176,The remaining amount is $176,0.104895964,0.9944833,3,0.27058235,0.15730493,-0.19277614,-0.08452163,0.096600935,0.17143227,-0.061037455,-0.028019093,2,1.0,late
trace_00042,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_02,2,0.8,0p8,0,1,Add the amount of money raised on Friday and Saturday to find the total.,Calculate the total amount: 125 + 87 = 212,0.12988605,0.9915289,2,-0.16727689,0.1918631,-0.06906009,0.13604592,-0.08627221,0.23590253,0.0024324001,-0.033549756,3,0.3333333333333333,early
trace_00042,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_02,2,0.8,0p8,1,2,Calculate the total amount: 125 + 87 = 212,Subtract the cost of supplies from the total amount to find the remaining money.,0.061307304,0.99811894,0,-0.39283416,-0.29226556,0.36253655,0.06335064,0.0710678,-0.21275519,0.05545693,0.12596731,3,0.6666666666666666,middle
trace_00042,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_02,2,0.8,0p8,2,3,Subtract the cost of supplies from the total amount to find the remaining money.,Calculate the remaining money: 212 - 36 = 176,0.053920135,0.9985452,3,0.29815102,0.1806751,-0.4158619,0.024699528,-0.0285478,0.31535488,-0.12162463,-0.10542825,3,1.0,late
trace_00043,arith_003,arithmetic,llama3.2:latest,medium,incorrect,arith_003__temp_0p8__trial_03,3,0.8,0p8,0,1,Add the total amount raised from Friday and Saturday.,Subtract the cost of supplies.,0.10039744,0.9949474,2,-0.57197315,-0.039414637,0.2559796,0.16152634,0.014079232,-0.015566213,0.04570201,0.064963795,1,1.0,late
trace_00044,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_04,4,0.8,0p8,0,1,Add the amount of money raised on Friday and Saturday to find the total.,Calculate 125 + 87 = 212,0.12877938,0.99167323,2,-0.14587477,0.18883279,-0.103888005,0.14426062,-0.110563695,0.23406218,-0.0044537894,-0.09771492,4,0.25,early
trace_00044,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_04,4,0.8,0p8,1,2,Calculate 125 + 87 = 212,Subtract the amount of money spent on supplies from the total.,0.16663602,0.9860185,0,-0.320778,-0.24166498,0.36132967,0.051473595,0.11767784,-0.23346838,0.021057695,0.17281461,4,0.5,middle
trace_00044,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_04,4,0.8,0p8,2,3,Subtract the amount of money spent on supplies from the total.,Calculate 212 - 36 = 176,0.17820632,0.9839932,1,0.17857601,0.143399,-0.3761331,0.014463271,-0.1248903,0.2913845,-0.053353004,-0.13678509,4,0.75,late
trace_00044,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_04,4,0.8,0p8,3,4,Calculate 212 - 36 = 176,The remaining amount is $176,0.21339054,0.97696704,4,0.09521635,-0.038681943,0.13458063,-0.062219158,0.17383966,-0.043624848,-0.057767272,0.13841857,4,1.0,late
trace_00045,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_05,5,0.8,0p8,0,1,Calculate the total amount of money raised by adding Friday's and Saturday's amounts.,Total amount = 125 + 87 = 212 dollars.,0.11198121,0.9937104,2,-0.17455526,0.16314436,-0.18821025,0.17123613,0.033954594,0.26663718,-0.08634937,0.004410873,6,0.16666666666666666,early
trace_00045,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_05,5,0.8,0p8,1,2,Total amount = 125 + 87 = 212 dollars.,Subtract the cost of supplies from the total amount.,0.116045244,0.993244,0,-0.35442132,-0.2396733,0.45098355,0.01587488,-0.021465426,-0.24564297,0.11105395,0.09539361,6,0.3333333333333333,early
trace_00045,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_05,5,0.8,0p8,2,3,Subtract the cost of supplies from the total amount.,Remaining money = Total amount - Cost of supplies,0.21657513,0.976266,4,0.31194684,-0.022420079,-0.18947256,0.07327959,0.21484755,0.12211845,-0.12256586,0.050995175,6,0.5,middle
trace_00045,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_05,5,0.8,0p8,3,4,Remaining money = Total amount - Cost of supplies,= 212 - 36,0.22104694,0.9752631,1,0.040305335,0.2073613,-0.37932152,0.041375253,-0.14260603,0.29141572,-0.027868954,-0.14889066,6,0.6666666666666666,middle
trace_00045,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_05,5,0.8,0p8,4,5,= 212 - 36,= 176 dollars.,0.26513472,0.9642114,4,0.14463006,-0.019674726,0.15478425,-0.05780469,0.14266771,-0.12845178,-0.085520156,0.022960687,6,0.8333333333333334,late
trace_00045,arith_003,arithmetic,llama3.2:latest,medium,correct,arith_003__temp_0p8__trial_05,5,0.8,0p8,5,6,= 176 dollars.,The remaining money is the answer to the problem.,0.2111913,0.97744477,0,-0.13829125,-0.08356323,0.15250814,-0.03418885,-0.029717445,-0.04587681,0.1409315,0.0818006,6,1.0,late
trace_00046,arith_004,arithmetic,llama3.2:latest,medium,incorrect,arith_004__temp_0p2__trial_01,1,0.2,0p2,0,1,Calculate the total number of books initially checked out.,Subtract the number of books returned from the initial total to find the remaining books.,0.10865583,0.9940794,0,-0.37070996,-0.24153249,0.21866952,-0.031747486,-0.08715552,-0.17306861,-0.06621785,-0.076157466,5,0.2,early
trace_00046,arith_004,arithmetic,llama3.2:latest,medium,incorrect,arith_004__temp_0p2__trial_01,1,0.2,0p2,1,2,Subtract the number of books returned from the initial total to find the remaining books.,Add the number of books that were never returned (adults and children) to the remaining books.,0.22608581,0.9741073,4,0.17965826,0.07964377,-0.09824305,-0.009795113,0.06260075,0.073165976,-0.0824425,0.019596003,5,0.4,middle
trace_00046,arith_004,arithmetic,llama3.2:latest,medium,incorrect,arith_004__temp_0p2__trial_01,1,0.2,0p2,2,3,Add the number of books that were never returned (adults and children) to the remaining books.,42 + 31 = 73,0.19129741,0.9815321,3,0.0690588,0.04482652,-0.16960917,0.043838043,-0.10169311,0.06828185,-0.0050616283,-0.1391338,5,0.6,middle
trace_00046,arith_004,arithmetic,llama3.2:latest,medium,incorrect,arith_004__temp_0p2__trial_01,1,0.2,0p2,3,4,42 + 31 = 73,73 - 9 = 64,0.13281722,0.9911406,3,-0.03937473,0.013232588,-0.039095294,0.078000985,0.027862906,0.078080714,-0.019699339,0.030660568,5,0.8,late
trace_00046,arith_004,arithmetic,llama3.2:latest,medium,incorrect,arith_004__temp_0p2__trial_01,1,0.2,0p2,4,5,73 - 9 = 64,64 + 31 = 95,0.14511001,0.9894155,3,0.105253115,0.10755322,-0.011728204,-0.12705812,-0.036061324,0.012946309,-0.064158075,0.03760877,5,1.0,late
trace_00047,arith_004,arithmetic,llama3.2:latest,medium,incorrect,arith_004__temp_0p2__trial_02,2,0.2,0p2,0,1,Calculate the total number of books initially checked out.,Subtract the number of books returned from the initial total.,0.08579013,0.9963133,0,-0.3944361,-0.26129386,0.23745006,-0.038219724,-0.07945838,-0.22063917,-0.07816327,-0.06240556,2,0.5,middle
trace_00047,arith_004,arithmetic,llama3.2:latest,medium,incorrect,arith_004__temp_0p2__trial_02,2,0.2,0p2,1,2,Subtract the number of books returned from the initial total.,The result is the number of books that stayed checked out.,0.28250775,0.959265,4,0.25331962,0.17104897,-0.27271736,0.11067526,0.16914056,0.25079072,-0.049912594,0.036916398,2,1.0,late
